text,label
không biết đây là group suy nghĩ nhiều hay nhóm vào đây chỉ t.rích người khác luôn ắ. đây mình không vơ đũa cả nắm đâu nhm hãy nhìn kĩ tên cộng đồng tên nhóm này đi . rồi còn tham gia làm thành viên thì chắc bạn thân cũng suy nghĩ nhiều ha nhưng mà mấy người suy nghĩ nhiều đấy đi vào đây chỉ trích ngk vậy coi có được ko. trừ mấy bài đăng ph.ản diện mà diễn làm nạ.n nh.ân hay gì đó thì không nói. nhưng mấy cái vấn đề ngk lên đây bày tỏ tâm sự thôi mà mấy người vào ch.ửi ngk vậy coi có chấp nhận không. trước học kỳ v.õ m.ồm nói mình gì đó thì xin hãy hiểu định nghĩa câu lời khuyên tích cực và lời khuyên tiê.u c.ực nha. và nhắc lại mình không đá.nh đồ.ng hết những người trong cái nhóm này . sau 1 thời gian mình ở đây và đọc số bài đăng và bình luận mà mình cứ thấy mấy thành phần đó là suy nghĩ nhiều nhưng cái eq nó thấp lắm hay sao mà miện.g m.ồm cái tay gõ phím ra những câu từ ngữ x.úc p.hạm chỉ tríc.h ngk được hay thế nhỉ. suy nghĩ nhiều mà chỉ nghĩ cho cảm xúc bạn thân suốt hay gì mà như kiểu người t.ổn thư.ơng lại đi tổ.n thươ.ng người khác đấy à . có số bài đăng có câu ngắn gọn nhưng nó lại chứa nhiều ý nghĩa video có bạn đăng về việc sống trong gia đình có đúng không gì ấy lúc lớn lên cảm thấy bạn thân v.ô dụ.ng. thì ye mình chỉ nghĩ có thể bạn ý cảm thấy ch.án n.ản bạn thân học kỳ làm việc gì đó trong nhà mà không thành nên mới th.ốt câu đó th. mình cứ nghĩ chắc mọi người sẽ khuyên tích cực lắm ai dè có số người vào ch.ửi bạn ý như con t.hú vậy . người ta còn chưa kể sự tình ra sao và chỉ nói câu đó thôi mà kết luận như đúng rồi v.cứ như cho bạn thân hiểu biết cao lắm iq cao lắm mà sao eq nó không được cao lắm v. quan điểm mình thấy rõ nhất là cái lời bình luận cái lời phản biện nêu ra quan điểm nó luôn có cái bóng thang đo của người đưa ra áp đặt vào ngk vậy xin hãy nhìn đọc kĩ tên cộng đồng tên group này trước học kỳ buông lời chỉ tr.ích người khác nha :chắp tay:. trước học kỳ bình luận hãy suy nghĩ trước đi ạ. đừng bình luận nói mấy lời vào tri hay khiêu khích rồi làm mình phải nói ạ,0
"tâm trạng của tôi đang đi xuống mỗi ngày, và mọi thứ xung quanh dường như chỉ là một màn đêm u tối. gia đình, nơi mà nên là nguồn sức mạnh và yêu thương, lại trở thành nguồn gốc của sự căng thẳng và lo lắng không ngừng. bố mẹ tôi luôn đặt ra những kỳ vọng không thể đạt được và áp lực không ngừng, khiến tôi cảm thấy bị bó buộc và không tự do. sự cô đơn và sự thiếu hiểu biết từ gia đình càng khiến tâm trạng của tôi trở nên trầm cảm hơn. áp lực từ xã hội về thành công và hình anh cá nhân cũng khiến tôi mất đi niềm tin vào bạn thân và không thể tìm thấy niềm vui trong cuộc sống.",1
"hôm nay đang yêu đời tự nhiên bị chửi không biết lý do tại sao hôm nay mình với bạn trai mình đi mua dép ở chú, tụi mình lựa dép như bình thường, thì tìm được đôi dép bồ mình thích và mình hỏi chú có size tự tử không ạ, chú không thèm trả lời mình hỏi 23 lần thì lắc đầu, sao một hồi lựa thì đuổi mình về xong kêu bạn trai mình lại đưa hình con trai của chú cho bồ mình coi, chửi mình con này con kia, nói mình là loại con gái không ra gì, bỏ lẹ đi, nó không giúp được mày cái gì. và mình không nói lại chú câu nào mà chỉ bỏ đi .",0
"mọi người cho mình xin lời khuyên với ạ chuyện là 2,3 tháng trước , gia đình em vỡ nợ , học kỳ không còn khả năng trả tiếp mẹ phải đi xa làm ăn để trả nợ.sau học kỳ mẹ đi ,4 cha con sống rất khổ, em thì cũng lo cho mẹ lắm .ba mẹ em cũng thấm thiết lắm . lúc mẹ còn ở thì 1 tay mẹ chăm lo, ba em cũng chưa suy nghĩ sâu xa chỉ đi làm vài việc 1 năm. vì đó khiến mẹ em lao vào cảnh nợ nần chồng chất ba mẹ ngày bào cũng cãi nhau , mẹ em cũng vì thế mà đi làm xa. lúc mẹ đi được 1,2 vẫn gọi điện về bình thường nhưng dạo gần đây lại rất ít gọi, có ngày còn không gọi về, em cũng không nghĩ nhiều cho tới học kỳ em gái nó lỡ vào tài khoản mẹ em và đọc tin nhắn thì biết được mẹ đang nhắn tin cho ông nào đó, là mẹ em ngoại tình ông này là dân lừa đảo, ý là người nước ngoài giả bộ tặng quà chuyển tiền ấy mọi người mẹ em nhẹ dạ cả tin, nhắn quá trời tin nhắn em không biết là mẹ chuyển bao nhiêu tiền rồi nhưng mà cũng vì thế mẹ không có kịp đóng nợ .em nhắn cho mẹ rồi nói mẹ về vấn đề đó, nhưng mẹ em vẫn bướng, gọi thì không nghe máy , thậm chí đổi mật khẩu tài khoản fb, ở xa nên cũng không biết làm thế nào. em cũng có ý định nói cho mọi người cũng như ba mình biết nhưng mà em sợ mẹ em rơi vào tình cảnh bị mọi người ghét cũng như bị xa lánh ở dòng họ mẹ em còn đòi ly hôn với ba, em suy nghĩ rất nhiều, mong mọi người cho em lời khuyên hợp lý nhất ạ",0
"em biết là mình nhỏ hơn khá nhiều người, nhưng em xin phép xưng mình cho dễ ạ. mình đang đi học. lúc trước thì thành tích học tập của mình khá tốt. mình học ngày học đêm nhưng càng lớn thành tích lại càng tuột dốc. mình muốn cải thiện thành tích, nhưng chẳng hiểu sao mình đã không còn động lực làm việc đó. mình chán nản, mình không muốn học nữa. có lần mình xem được một bài viết rằng nếu một ngày mình chẳng còn động lực làm gì cả, không còn mục đích như trước nữa thì có thể mình đang bị kiệt sức và cần nghỉ ngơi. nhưng thật sự thì mình thấy mình nghỉ ngơi cũng đủ dài rồi, tại sao mình vẫn không muốn cố gắng thêm nữa mình chẳng tìm thấy mục đích để mình cố gắng. mỗi ngày thức dậy mình chỉ mong được nằm ngủ thêm, ngủ không bao giờ thức dậy luôn càng tốt. nhưng giấc mơ thù chẳng thể thành hiện thực. giờ mình chán nản quá. mình tự thấy mình kém cỏi, đã vậy lại còn không muốn cố gắng. mình vào dụng ghê. đôi lúc mình tự hỏi có phải mình bị gì về tâm lý hay không, có thật sự mình đang kiệt sức hay không. hay đơn giản chỉ là mình đang giả vờ và đang bao biện cho sự lười biếng của mình. mình muốn trở lại làm mình ngày xưa quá, nhưng mình chẳng biết làm sao nữa. rốt cuộc mình bị sao vậy. mình cũng chẳng biết nữa.",1
mọi người cho mình hỏi 17 tuổi với 14 tuổi quen nhau là au dam hả mọi người :khuôn mặt u ám với mồ hôi:,0
giờ mình đang hơi rối cần lời khuyên chân thành của mọi người ạ chuyện là mình và người yêu 20 tuổi mới bắt đầu yêu được 1 tháng trước đó mình không biết quá nhiều về anh ấy. vì là bọn mình gần nhà nhau và học chung trường chung khoá nên mình tin tưởng và dễ dàng tiến đến mối quan hệ yêu đương với anh. lúc mới yêu anh ấy cũng sẵn sàng đưa tài khoản facebook cho mình để mình yên tâm yêu anh nhưng mình tôn trọng quyền riêng tư nên không có vào. gần đây bọn mình có 1 số chuyện anh ấy hay vào tài khoản facebook mình nữa nên hqua mình cũng tò mò vào tài khoản anh ấy. mình không hiểu mình tò mò đến mức nào mà mò ra được chuyện anh từng làm người yêu cũ có thai rồi phải đi phá. anh ấy tự đi vay tiền cho bạn nữ kia đi phá thai chứ không lấy của bạn kia 1 xu. sau đó 1 thời gian 2 người cũng chia tay do bạn kia yêu người khác. mình chưa bao giờ nghĩ đến chuyện này và người yêu mình cũng không hề nói cho mình biết. giờ mình đang không biết phải làm ntn. mình không chấp nhận được chuyện này nhưng mà vẫn có tình cảm với anh ấy .,0
"mình với anh người yêu mình đi chụp ảnh. xui cái chọn đúng ngày thời tiết miền bắc mưa phùn âm u nên màu anh rất xấu. anh người yêu chụp mặt mình cũng toàn nọng là nọng và người thì đô conmặc dù mình bên ngoài nhìn mình cũng khá xinh xắn, cân đối. vì trước đây anh chụp cũng đẹp lắm, có vẻ lâu không cầm máy anh khiến anh bị run tay phải không mọi người mình muốn chụp lại vào một ngày nắng đẹp thì nên bảo với anh như nào để anh không ngại ạ mình sợ nói thẳng là anh chụp xấu vãi cả đái thì anh tự ái không chụp cho mình nữa ahuhuhu có bạn nữ nào trải qua tình huống như mình thì cho mình lời khuyên với",0
"mọi người tư vấn giúp mình với hiện mình đang nhắn tin trò chuyện với 1 bạn nữ khá xinh và khá chủ động, lúc nào cũng là bạn ấy video gọi điện cho mình trước, mình cũng muốn chủ động mà lúc nào cũng nghĩ người ta bận này bận kia rồi không biết gọi thì nói cái j, mình muốn nghiêm túc với bạn ấy nhưng lúc nào cũng cảm thấy khó mở lời rồi sợ nói linh tinh.. mọi người giúp mình với..",0
"mọi người ơi mình phải làm sao để thoát ra được trạng thái chỉ muốn một mình vậy ạ mọi người mình là nam một người thuộc kiểu khá hướng nội mình và người yêu chia tay gần 3 tháng rồi ạ. lí do chúng mình chia tay là mình cảm thấy bạn nữ không biết được lúc mình buồn hay cảm nhận cảm xúc của mình qua tin nhắn mặc dù mình có để cho cô ấy dấu hiệu nhân biết ạ. sau chia tay cô ấy vẫn nhắn tin nói chuyện với mình. hay hỏi mình những câu như hôm nay tâm trạng anh ổn không nhưng mình thuộc hướng nội nên mình luôn trả lời ổn hay mình cảm thấy không vui cũng không buồn ạ mn. cô ấy đã thay đổi tích cực hơn cũng nhiều lần ngõ ý muốn quay lại bù đắp cho mình nhưng mình chưa đồng ý ạ. mình vẫn còn tình cảm với cô ấy nhưng mình thấy khoảng cách giữa mình và cô ấy bao giờ khá xa. mình cũng dần quen với cuộc sống 1 mình, nhưng cô ấy luôn muốn cho cô ấy cơ hội để cho mình không cảm thấy một mình hay cho mình cảm giác được chia sẻ. nhưng niềm tin của mình dành cho cô ấy không còn nhiều như trước đủ để mình chia sẻ với cô ấy. bao giờ mình pls để thoát ra được cảm giác 1 mình vậy ạ mn:mặt khóc:",0
"chào mọi người ạ mình xin được phép xưng hô là mình cho dễ nha ạ. mình năm nay là sinh viên năm nhất, cũng là lần đầu xa quê bước chân vào thành phố mới với nhiều hoài bão và dự định khác nhau. từ học kỳ lên thành phố, mình không áp lực nhiều về tiền bạc hay việc học, vì mình điều hoà nó được. mình có nhớ nhà nhưng mình kìm hãm được nỗi nhớ đó để tiếp tục vươn lên và chiến đấu với cuộc sống. nhưngmình lại bị áp lực bởi người bạn thân của mình. mình có 1 người bạn thân từ rất lâu rồi, phải gọi là những chuyện gì của nhau hay như thế nào đều chia sẻ cho nhau hết. nhưng học kỳ lên thành phố thì mình với bạn tuy chung thành phố nhưng ở hơi xa nhau thành ra ít gặp. mình nghĩ đã là bạn thân thì không có khái niệm xa mặt sẽ cách lòng, nhưng mình đã sai. bọn mình dần dần mất liên lạc, cả tuần nhắn được 1,2 tin và chủ yếu những tin nhắn đó không đáng để được nhắn luôn ấy. cũng không trò chuyện với nhau nhiều nữa. bạn thân mình giờ đã có những mối quan hệ mới, mình rất vui nhưng cũng có chút tủi. mình đang suy nghĩ có nên hẹn gặp ra nói chuyện thẳng thắn không ạ. mình sợ mình là người suy nghĩ nhiều trong câu chuyện này",0
"do mình cố gắng chưa đủ lần đầu mình nhận được điểm thấp đến thế dưới trung bình trên đại học. mình đã rất cố gắng, mình vừa làm vừa học, mình học kể cả học kỳ về quê lẫn trên tp, mình học kể cả học kỳ ký túc xá bị cúp điện mình vẫn cố gắng chạy xuống sân trường đến học kỳ bị đuổi lên phòng và bật đèn học trong bóng tối. mỗi lúc đi làm sáng hay chiều đi về phòng mình đều cố gắng nghỉ ngơi 30 phút rồi học liên tục. đến học kỳ vào làm bài , bài lạ lắm, chúng có trong chương mình học nhưng mà đề là đưa cái tên của vật rồi nêu các thứ,... nó lạ lắm. mình ghét cái cảm giác mình khoanh đúng, làm đúng nhưng mà phút cuối lại gạch và mất hết 2đ để rồi nhận lại là điểm dưới trung bình thế này. có lẽ là do mình chưa đủ cố gắng , do mình không giỏi, vì người khác vừa học vừa làm còn được 7 điểm, kể cả bạn mà yếu nhất cũng 7đ.... nhưng mà mình buồn, mình khóc, khóc nấc lên, mình nhắn mẹ để kể về điểm số dù biết mình sẽ không bị mẹ la nhưng mà từng câu mẹ nhắn khiến mình cảm thấy có lỗi rất nhiều. ngành mình học nó mắc lắm vì mình học dược.... ba mẹ làm quá nhiều cho mình mà giờ mình lại chỉ được điểm thấp như vậy...:khuôn mặt trầm ngâm:",0
